inventory_id,store_id,region_code,product_id,category,stock_quantity,reorder_point,days_cover,last_restock_date,is_low_stock,is_ghost_stock,monthly_cost_of_carry_usd
INV-0001023,IR-UAE-009,UAE,HOM-0003,Home & Living,136,23,7,2024-06-21,False,False,48.96
INV-0009437,IR-PK-005,PK,HOM-0017,Home & Living,47,32,18,2024-06-27,False,False,11.28
INV-0008268,IR-EG-017,EG,SPL-0008,Sports & Leisure,8,10,49,2024-09-04,True,True,0.96
INV-0002040,IR-UAE-017,UAE,SPL-0020,Sports & Leisure,17,10,97,2024-01-28,False,True,2.04
INV-0012256,IR-BR-014,BR,GRO-0016,Groceries & Fresh Food,103,30,9,2024-08-04,False,False,15.45
INV-0007449,IR-EG-011,EG,GRO-0009,Groceries & Fresh Food,194,22,17,2024-04-16,False,False,5.82
INV-0007482,IR-EG-011,EG,FAP-0002,Fashion & Apparel,133,47,29,2024-05-09,False,False,37.24
INV-0013178,IR-BR-021,BR,HNB-0018,Health & Beauty,53,49,25,2024-09-01,False,False,9.01
INV-0008599,IR-EG-020,EG,HOM-0019,Home & Living,66,36,11,2024-03-04,False,False,59.4
INV-0001660,IR-UAE-014,UAE,HNB-0020,Health & Beauty,44,30,11,2024-07-15,False,False,2.73
INV-0011653,IR-BR-009,BR,GRO-0013,Groceries & Fresh Food,131,50,19,2024-11-07,False,False,3.41
INV-0006787,IR-EG-005,EG,HOM-0007,Home & Living,175,30,16,2024-06-17,False,False,31.5
INV-0013686,IR-BR-026,BR,GRO-0006,Groceries & Fresh Food,176,33,20,2024-03-05,False,False,7.39
INV-0003843,IR-FR-015,FR,GRO-0003,Groceries & Fresh Food,156,44,13,2024-02-10,False,False,16.22
INV-0011971,IR-BR-011,BR,HNB-0011,Health & Beauty,76,20,13,2024-10-25,False,False,42.56
INV-0001594,IR-UAE-014,UAE,ELE-0014,Electronics & Appliances,54,37,11,2024-07-04,False,False,23.76
INV-0010562,IR-PK-015,PK,GRO-0002,Groceries & Fresh Food,43,26,15,2024-06-14,False,False,0.77
INV-0006148,IR-FR-034,FR,ELE-0008,Electronics & Appliances,138,42,20,2024-03-07,False,False,855.6
INV-0009344,IR-PK-004,PK,SPL-0004,Sports & Leisure,22,10,71,2024-03-21,False,True,16.72
INV-0004873,IR-FR-023,FR,HOM-0013,Home & Living,65,48,24,2024-12-05,False,False,19.5
INV-0007444,IR-EG-011,EG,GRO-0004,Groceries & Fresh Food,192,39,20,2024-04-23,False,False,26.11
INV-0010932,IR-BR-003,BR,GRO-0012,Groceries & Fresh Food,136,33,25,2024-11-01,False,False,2.99
INV-0005889,IR-FR-032,FR,GRO-0009,Groceries & Fresh Food,131,22,28,2024-12-14,False,False,3.93
INV-0008417,IR-EG-019,EG,GRO-0017,Groceries & Fresh Food,88,22,14,2024-11-05,False,False,4.93
INV-0008711,IR-EG-021,EG,HOM-0011,Home & Living,77,41,12,2024-01-18,False,False,10.78
INV-0012072,IR-BR-012,BR,HOM-0012,Home & Living,167,43,11,2024-09-21,False,False,26.72
INV-0007801,IR-EG-014,EG,GRO-0001,Groceries & Fresh Food,136,45,22,2024-07-08,False,False,12.24
INV-0000249,IR-UAE-003,UAE,GRO-0009,Groceries & Fresh Food,128,40,25,2024-02-25,False,False,3.84
INV-0003185,IR-FR-009,FR,HOM-0005,Home & Living,167,50,20,2024-10-20,False,False,40.08
INV-0010989,IR-BR-003,BR,HOM-0009,Home & Living,115,31,17,2024-07-17,False,False,18.4
INV-0005548,IR-FR-029,FR,ELE-0008,Electronics & Appliances,166,36,27,2024-11-28,False,False,1029.2
INV-0006171,IR-FR-034,FR,FAP-0011,Fashion & Apparel,110,27,26,2024-01-16,False,False,61.6
INV-0000697,IR-UAE-006,UAE,HNB-0017,Health & Beauty,142,38,9,2024-08-26,False,False,17.61
INV-0007747,IR-EG-013,EG,HOM-0007,Home & Living,194,41,11,2024-10-26,False,False,34.92
INV-0005387,IR-FR-027,FR,SPL-0007,Sports & Leisure,48,38,12,2024-12-14,False,False,21.12
INV-0007503,IR-EG-011,EG,HOM-0003,Home & Living,146,36,10,2024-09-13,False,False,52.56
INV-0005716,IR-FR-030,FR,HOM-0016,Home & Living,36,49,25,2024-12-03,True,False,20.16
INV-0003533,IR-FR-012,FR,FAP-0013,Fashion & Apparel,83,35,10,2024-12-07,False,False,16.6
INV-0001845,IR-UAE-016,UAE,FAP-0005,Fashion & Apparel,61,50,17,2024-11-05,False,False,4.88
INV-0012468,IR-BR-015,BR,SPL-0008,Sports & Leisure,82,23,25,2024-08-26,False,False,9.84
INV-0006115,IR-FR-033,FR,SPL-0015,Sports & Leisure,177,33,7,2024-01-20,False,False,99.12
INV-0008732,IR-EG-021,EG,HNB-0012,Health & Beauty,52,38,18,2024-09-14,False,False,8.11
INV-0010997,IR-BR-003,BR,HOM-0017,Home & Living,139,43,7,2024-01-05,False,False,33.36
INV-0005091,IR-FR-025,FR,FAP-0011,Fashion & Apparel,99,46,26,2024-02-06,False,False,55.44
INV-0000519,IR-UAE-005,UAE,ELE-0019,Electronics & Appliances,126,30,29,2024-10-25,False,False,105.84
INV-0000071,IR-UAE-001,UAE,HOM-0011,Home & Living,92,37,25,2024-01-27,False,False,12.88
INV-0010733,IR-BR-001,BR,FAP-0013,Fashion & Apparel,45,23,7,2024-05-03,False,False,9.0
INV-0010978,IR-BR-003,BR,FAP-0018,Fashion & Apparel,170,30,23,2024-09-23,False,False,47.6
INV-0006635,IR-EG-004,EG,ELE-0015,Electronics & Appliances,63,22,15,2024-12-06,False,False,182.7
INV-0001599,IR-UAE-014,UAE,ELE-0019,Electronics & Appliances,61,46,12,2024-07-03,False,False,51.24
INV-0011509,IR-BR-007,BR,SPL-0009,Sports & Leisure,96,36,27,2024-02-08,False,False,9.6
INV-0005532,IR-FR-029,FR,GRO-0012,Groceries & Fresh Food,186,48,24,2024-02-01,False,False,4.09
INV-0006062,IR-FR-033,FR,HOM-0002,Home & Living,108,24,13,2024-09-21,False,False,30.24
INV-0001769,IR-UAE-015,UAE,HNB-0009,Health & Beauty,69,20,9,2024-11-23,False,False,7.18
INV-0011150,IR-BR-004,BR,SPL-0010,Sports & Leisure,196,28,13,2024-07-17,False,False,86.24
INV-0010293,IR-PK-012,PK,HNB-0013,Health & Beauty,72,37,23,2024-10-22,False,False,13.68
INV-0012826,IR-BR-018,BR,SPL-0006,Sports & Leisure,70,42,23,2024-07-24,False,False,39.2
INV-0007069,IR-EG-007,EG,SPL-0009,Sports & Leisure,16,10,64,2024-08-05,False,True,1.6
INV-0007882,IR-EG-014,EG,HNB-0002,Health & Beauty,163,42,20,2024-09-16,False,False,16.3
INV-0009647,IR-PK-007,PK,FAP-0007,Fashion & Apparel,176,21,29,2024-03-18,False,False,28.16
INV-0003324,IR-FR-010,FR,HNB-0004,Health & Beauty,111,45,13,2024-01-27,False,False,18.87
INV-0013043,IR-BR-020,BR,HNB-0003,Health & Beauty,27,20,28,2024-02-11,False,False,2.27
INV-0009552,IR-PK-006,PK,HOM-0012,Home & Living,129,37,17,2024-06-16,False,False,20.64
INV-0000042,IR-UAE-001,UAE,FAP-0002,Fashion & Apparel,41,47,29,2024-11-19,True,False,11.48
INV-0004234,IR-FR-018,FR,ELE-0014,Electronics & Appliances,182,30,25,2024-12-01,False,False,80.08
INV-0013455,IR-BR-024,BR,GRO-0015,Groceries & Fresh Food,108,45,11,2024-12-16,False,False,4.75
INV-0001374,IR-UAE-012,UAE,FAP-0014,Fashion & Apparel,183,42,12,2024-03-21,False,False,32.94
INV-0001112,IR-UAE-010,UAE,ELE-0012,Electronics & Appliances,173,46,7,2024-05-14,False,False,121.1
INV-0008865,IR-EG-022,EG,SPL-0005,Sports & Leisure,9,10,92,2024-11-11,True,True,6.48
INV-0004443,IR-FR-020,FR,GRO-0003,Groceries & Fresh Food,191,44,10,2024-09-06,False,False,19.86
INV-0010075,IR-PK-010,PK,SPL-0015,Sports & Leisure,20,10,102,2024-04-05,False,True,11.2
INV-0011713,IR-BR-009,BR,HOM-0013,Home & Living,185,40,16,2024-06-21,False,False,55.5
INV-0010535,IR-PK-014,PK,HNB-0015,Health & Beauty,128,23,17,2024-04-02,False,False,17.41
INV-0011587,IR-BR-008,BR,HOM-0007,Home & Living,165,40,7,2024-10-18,False,False,29.7
INV-0001403,IR-UAE-012,UAE,HNB-0003,Health & Beauty,37,40,16,2024-04-22,True,False,3.11
INV-0004919,IR-FR-023,FR,SPL-0019,Sports & Leisure,20,20,14,2024-11-28,False,False,3.2
INV-0003489,IR-FR-012,FR,GRO-0009,Groceries & Fresh Food,74,34,17,2024-07-22,False,False,2.22
INV-0003563,IR-FR-012,FR,HNB-0003,Health & Beauty,177,39,18,2024-07-22,False,False,14.87
INV-0013295,IR-BR-022,BR,HNB-0015,Health & Beauty,99,32,29,2024-05-27,False,False,13.46
INV-0013752,IR-BR-026,BR,HOM-0012,Home & Living,88,33,17,2024-04-10,False,False,14.08
INV-0001035,IR-UAE-009,UAE,HOM-0015,Home & Living,168,41,23,2024-05-22,False,False,23.52
INV-0009143,IR-PK-003,PK,ELE-0003,Electronics & Appliances,35,22,12,2024-10-04,False,False,168.0
INV-0004661,IR-FR-021,FR,SPL-0001,Sports & Leisure,83,22,16,2024-05-16,False,False,29.88
INV-0002555,IR-FR-004,FR,ELE-0015,Electronics & Appliances,32,43,26,2024-09-11,True,False,92.8
INV-0013585,IR-BR-025,BR,ELE-0005,Electronics & Appliances,110,20,18,2024-09-11,False,False,209.0
INV-0007935,IR-EG-015,EG,GRO-0015,Groceries & Fresh Food,121,24,17,2024-12-22,False,False,5.32
INV-0007400,IR-EG-010,EG,HOM-0020,Home & Living,198,41,7,2024-04-01,False,False,23.76
INV-0007325,IR-EG-010,EG,GRO-0005,Groceries & Fresh Food,74,25,24,2024-03-14,False,False,4.74
INV-0013629,IR-BR-025,BR,HOM-0009,Home & Living,167,25,14,2024-01-20,False,False,26.72
INV-0002436,IR-FR-003,FR,ELE-0016,Electronics & Appliances,63,30,8,2024-11-10,False,False,478.8
INV-0007368,IR-EG-010,EG,FAP-0008,Fashion & Apparel,184,46,29,2024-01-10,False,False,25.76
INV-0012680,IR-BR-017,BR,HOM-0020,Home & Living,73,45,14,2024-10-28,False,False,8.76
INV-0007278,IR-EG-009,EG,HOM-0018,Home & Living,160,36,9,2024-04-05,False,False,60.8
INV-0005355,IR-FR-027,FR,HOM-0015,Home & Living,94,24,20,2024-08-14,False,False,13.16
INV-0003300,IR-FR-010,FR,FAP-0020,Fashion & Apparel,176,41,12,2024-03-13,False,False,31.68
INV-0009049,IR-PK-002,PK,FAP-0009,Fashion & Apparel,94,50,16,2024-06-12,False,False,65.8
INV-0004902,IR-FR-023,FR,SPL-0002,Sports & Leisure,85,45,18,2024-09-04,False,False,23.8
INV-0012739,IR-BR-018,BR,GRO-0019,Groceries & Fresh Food,68,27,15,2024-09-08,False,False,1.63
INV-0013732,IR-BR-026,BR,FAP-0012,Fashion & Apparel,152,35,18,2024-10-07,False,False,45.6
INV-0004606,IR-FR-021,FR,FAP-0006,Fashion & Apparel,163,48,8,2024-05-24,False,False,48.9
INV-0006511,IR-EG-003,EG,ELE-0011,Electronics & Appliances,152,20,13,2024-08-23,False,False,85.12
INV-0007573,IR-EG-012,EG,GRO-0013,Groceries & Fresh Food,191,21,15,2024-02-11,False,False,4.97
INV-0007301,IR-EG-009,EG,SPL-0001,Sports & Leisure,10,10,59,2024-06-04,False,True,3.6
INV-0012666,IR-BR-017,BR,HOM-0006,Home & Living,64,21,27,2024-04-20,False,False,23.04
INV-0001723,IR-UAE-015,UAE,FAP-0003,Fashion & Apparel,125,31,30,2024-08-11,False,False,30.0
INV-0013777,IR-BR-026,BR,HNB-0017,Health & Beauty,118,41,7,2024-12-16,False,False,14.63
INV-0005791,IR-FR-031,FR,ELE-0011,Electronics & Appliances,70,39,29,2024-02-10,False,False,39.2
INV-0000218,IR-UAE-002,UAE,HNB-0018,Health & Beauty,92,42,23,2024-10-18,False,False,15.64
INV-0009788,IR-PK-008,PK,HOM-0008,Home & Living,146,36,9,2024-12-08,False,False,32.12
INV-0005187,IR-FR-026,FR,ELE-0007,Electronics & Appliances,27,21,29,2024-12-16,False,False,226.8
INV-0008167,IR-EG-017,EG,GRO-0007,Groceries & Fresh Food,91,29,25,2024-12-13,False,False,3.28
INV-0001399,IR-UAE-012,UAE,HOM-0019,Home & Living,83,42,15,2024-11-17,False,False,74.7
INV-0004368,IR-FR-019,FR,FAP-0008,Fashion & Apparel,28,35,23,2024-04-21,True,False,3.92
INV-0012874,IR-BR-019,BR,ELE-0014,Electronics & Appliances,131,35,16,2024-07-26,False,False,57.64
INV-0004904,IR-FR-023,FR,SPL-0004,Sports & Leisure,102,37,16,2024-09-09,False,False,77.52
INV-0006704,IR-EG-004,EG,SPL-0004,Sports & Leisure,13,10,103,2024-11-23,False,True,9.88
INV-0004503,IR-FR-020,FR,HOM-0003,Home & Living,134,41,10,2024-08-07,False,False,48.24
INV-0011028,IR-BR-003,BR,SPL-0008,Sports & Leisure,166,30,18,2024-10-01,False,False,19.92
INV-0002349,IR-FR-002,FR,HOM-0009,Home & Living,53,27,27,2024-04-21,False,False,8.48
INV-0001607,IR-UAE-014,UAE,FAP-0007,Fashion & Apparel,135,26,10,2024-07-05,False,False,21.6
INV-0004111,IR-FR-017,FR,ELE-0011,Electronics & Appliances,154,26,11,2024-05-04,False,False,86.24
INV-0012232,IR-BR-013,BR,SPL-0012,Sports & Leisure,190,35,14,2024-05-20,False,False,83.6
INV-0005921,IR-FR-032,FR,FAP-0001,Fashion & Apparel,145,21,14,2024-08-09,False,False,52.2
INV-0006670,IR-EG-004,EG,HOM-0010,Home & Living,63,36,23,2024-02-26,False,False,17.64
INV-0000901,IR-UAE-008,UAE,HOM-0001,Home & Living,154,24,29,2024-05-06,False,False,67.76
INV-0003106,IR-FR-008,FR,SPL-0006,Sports & Leisure,55,49,19,2024-08-28,False,False,30.8
INV-0000185,IR-UAE-002,UAE,HOM-0005,Home & Living,33,39,25,2024-07-08,True,False,7.92
INV-0003252,IR-FR-010,FR,GRO-0012,Groceries & Fresh Food,35,33,29,2024-09-24,False,False,0.77
INV-0000285,IR-UAE-003,UAE,FAP-0005,Fashion & Apparel,45,29,28,2024-11-04,False,False,3.6
INV-0005380,IR-FR-027,FR,HNB-0020,Health & Beauty,196,49,17,2024-12-12,False,False,12.15
INV-0012315,IR-BR-014,BR,HOM-0015,Home & Living,32,46,13,2024-08-10,True,False,4.48
INV-0012688,IR-BR-017,BR,HNB-0008,Health & Beauty,44,28,28,2024-09-13,False,False,21.12
INV-0001321,IR-UAE-012,UAE,GRO-0001,Groceries & Fresh Food,136,50,19,2024-04-01,False,False,12.24
INV-0012251,IR-BR-014,BR,GRO-0011,Groceries & Fresh Food,148,49,16,2024-03-28,False,False,3.55
INV-0002817,IR-FR-006,FR,FAP-0017,Fashion & Apparel,171,26,7,2024-01-13,False,False,44.46
INV-0009752,IR-PK-008,PK,ELE-0012,Electronics & Appliances,109,49,28,2024-05-02,False,False,76.3
INV-0011496,IR-BR-007,BR,HNB-0016,Health & Beauty,128,20,18,2024-12-08,False,False,14.08
INV-0003692,IR-FR-013,FR,HNB-0012,Health & Beauty,66,40,29,2024-03-21,False,False,10.3
INV-0008117,IR-EG-016,EG,HOM-0017,Home & Living,142,50,23,2024-07-06,False,False,34.08
INV-0001581,IR-UAE-014,UAE,ELE-0001,Electronics & Appliances,66,36,10,2024-10-07,False,False,501.6
INV-0013543,IR-BR-024,BR,SPL-0003,Sports & Leisure,189,43,12,2024-04-16,False,False,30.24
INV-0003834,IR-FR-014,FR,SPL-0014,Sports & Leisure,120,45,7,2024-01-10,False,False,156.0
INV-0000593,IR-UAE-005,UAE,SPL-0013,Sports & Leisure,14,10,94,2024-09-10,False,True,2.24
INV-0007895,IR-EG-014,EG,HNB-0015,Health & Beauty,138,23,28,2024-09-26,False,False,18.77
INV-0000219,IR-UAE-002,UAE,HNB-0019,Health & Beauty,163,46,22,2024-08-09,False,False,13.69
INV-0001698,IR-UAE-015,UAE,GRO-0018,Groceries & Fresh Food,147,46,12,2024-06-09,False,False,2.94
INV-0009064,IR-PK-002,PK,HOM-0004,Home & Living,110,49,17,2024-08-09,False,False,35.2
INV-0011219,IR-BR-005,BR,FAP-0019,Fashion & Apparel,72,43,20,2024-05-23,False,False,5.76
INV-0005938,IR-FR-032,FR,FAP-0018,Fashion & Apparel,123,49,8,2024-05-11,False,False,34.44
INV-0004257,IR-FR-018,FR,FAP-0017,Fashion & Apparel,39,43,10,2024-07-24,True,False,10.14
INV-0006909,IR-EG-006,EG,HOM-0009,Home & Living,127,50,17,2024-02-28,False,False,20.32
INV-0009660,IR-PK-007,PK,FAP-0020,Fashion & Apparel,50,43,14,2024-02-17,False,False,9.0
INV-0002003,IR-UAE-017,UAE,HNB-0003,Health & Beauty,100,39,12,2024-10-10,False,False,8.4
INV-0004316,IR-FR-018,FR,SPL-0016,Sports & Leisure,122,20,26,2024-02-03,False,False,29.28
INV-0000539,IR-UAE-005,UAE,FAP-0019,Fashion & Apparel,67,35,14,2024-05-11,False,False,5.36
INV-0008130,IR-EG-016,EG,HNB-0010,Health & Beauty,56,36,17,2024-08-09,False,False,3.92
INV-0007093,IR-EG-008,EG,GRO-0013,Groceries & Fresh Food,97,28,25,2024-12-24,False,False,2.52
INV-0005426,IR-FR-028,FR,ELE-0006,Electronics & Appliances,186,26,30,2024-07-05,False,False,241.8
INV-0009989,IR-PK-010,PK,ELE-0009,Electronics & Appliances,65,50,19,2024-06-12,False,False,49.4
INV-0004227,IR-FR-018,FR,ELE-0007,Electronics & Appliances,145,32,18,2024-11-19,False,False,1218.0
INV-0006367,IR-EG-002,EG,GRO-0007,Groceries & Fresh Food,85,42,19,2024-12-22,False,False,3.06
INV-0009268,IR-PK-004,PK,ELE-0008,Electronics & Appliances,59,44,17,2024-08-26,False,False,365.8
INV-0006393,IR-EG-002,EG,ELE-0013,Electronics & Appliances,62,43,29,2024-11-22,False,False,105.4
INV-0003614,IR-FR-013,FR,GRO-0014,Groceries & Fresh Food,104,35,26,2024-08-13,False,False,2.91
INV-0004421,IR-FR-019,FR,SPL-0001,Sports & Leisure,189,25,27,2024-03-14,False,False,68.04
INV-0005033,IR-FR-024,FR,SPL-0013,Sports & Leisure,131,23,8,2024-12-22,False,False,20.96
INV-0005166,IR-FR-026,FR,GRO-0006,Groceries & Fresh Food,85,36,26,2024-01-28,False,False,3.57
INV-0011787,IR-BR-010,BR,ELE-0007,Electronics & Appliances,183,41,27,2024-11-20,False,False,1537.2
INV-0013579,IR-BR-025,BR,GRO-0019,Groceries & Fresh Food,138,37,28,2024-08-16,False,False,3.31
INV-0009350,IR-PK-004,PK,SPL-0010,Sports & Leisure,11,10,119,2024-05-07,False,True,4.84
INV-0013872,IR-BR-027,BR,HOM-0012,Home & Living,55,47,9,2024-11-18,False,False,8.8
INV-0012400,IR-BR-015,BR,ELE-0020,Electronics & Appliances,39,49,22,2024-11-07,True,False,42.9
INV-0009495,IR-PK-006,PK,GRO-0015,Groceries & Fresh Food,47,32,12,2024-08-24,False,False,2.07
INV-0010585,IR-PK-015,PK,ELE-0005,Electronics & Appliances,44,24,26,2024-11-13,False,False,83.6
INV-0013385,IR-BR-023,BR,HOM-0005,Home & Living,125,41,13,2024-10-02,False,False,30.0
INV-0010400,IR-PK-013,PK,HOM-0020,Home & Living,70,22,23,2024-02-06,False,False,8.4
INV-0006927,IR-EG-006,EG,HNB-0007,Health & Beauty,137,34,20,2024-06-27,False,False,60.28
INV-0007815,IR-EG-014,EG,GRO-0015,Groceries & Fresh Food,169,30,7,2024-02-18,False,False,7.44
INV-0007413,IR-EG-010,EG,HNB-0013,Health & Beauty,183,32,20,2024-12-08,False,False,34.77
INV-0009653,IR-PK-007,PK,FAP-0013,Fashion & Apparel,43,36,25,2024-02-12,False,False,8.6
INV-0011502,IR-BR-007,BR,SPL-0002,Sports & Leisure,25,24,21,2024-04-14,False,False,7.0
INV-0001958,IR-UAE-017,UAE,ELE-0018,Electronics & Appliances,32,26,10,2024-08-21,False,False,60.8
INV-0005080,IR-FR-025,FR,ELE-0020,Electronics & Appliances,173,50,25,2024-04-17,False,False,190.3
INV-0009605,IR-PK-007,PK,GRO-0005,Groceries & Fresh Food,105,49,13,2024-09-19,False,False,6.72
INV-0002401,IR-FR-003,FR,GRO-0001,Groceries & Fresh Food,70,42,7,2024-03-14,False,False,6.3
INV-0007488,IR-EG-011,EG,FAP-0008,Fashion & Apparel,92,39,17,2024-11-09,False,False,12.88
INV-0012592,IR-BR-016,BR,SPL-0012,Sports & Leisure,150,31,30,2024-07-15,False,False,66.0
INV-0007508,IR-EG-011,EG,HOM-0008,Home & Living,151,36,7,2024-02-16,False,False,33.22
INV-0005415,IR-FR-028,FR,GRO-0015,Groceries & Fresh Food,127,41,12,2024-12-10,False,False,5.59
INV-0001945,IR-UAE-017,UAE,ELE-0005,Electronics & Appliances,107,23,30,2024-01-11,False,False,203.3
INV-0009825,IR-PK-008,PK,SPL-0005,Sports & Leisure,11,10,56,2024-05-21,False,True,7.92
INV-0005720,IR-FR-030,FR,HOM-0020,Home & Living,170,28,30,2024-10-28,False,False,20.4
INV-0012642,IR-BR-017,BR,FAP-0002,Fashion & Apparel,117,36,26,2024-12-15,False,False,32.76
INV-0002335,IR-FR-002,FR,FAP-0015,Fashion & Apparel,141,41,15,2024-07-24,False,False,31.02
INV-0008813,IR-EG-022,EG,FAP-0013,Fashion & Apparel,62,46,27,2024-07-14,False,False,12.4
INV-0009523,IR-PK-006,PK,FAP-0003,Fashion & Apparel,161,34,14,2024-09-09,False,False,38.64
INV-0004339,IR-FR-019,FR,GRO-0019,Groceries & Fresh Food,147,34,19,2024-06-20,False,False,3.53
INV-0011625,IR-BR-008,BR,SPL-0005,Sports & Leisure,154,42,20,2024-06-10,False,False,110.88
INV-0002272,IR-FR-001,FR,SPL-0012,Sports & Leisure,148,30,26,2024-08-18,False,False,65.12
INV-0005026,IR-FR-024,FR,SPL-0006,Sports & Leisure,183,39,8,2024-07-21,False,False,102.48
INV-0004514,IR-FR-020,FR,HOM-0014,Home & Living,128,33,7,2024-12-06,False,False,23.04
INV-0007646,IR-EG-012,EG,HNB-0006,Health & Beauty,53,26,24,2024-02-01,False,False,7.95
INV-0009056,IR-PK-002,PK,FAP-0016,Fashion & Apparel,128,44,7,2024-09-26,False,False,30.72
INV-0002806,IR-FR-006,FR,FAP-0006,Fashion & Apparel,173,46,29,2024-09-12,False,False,51.9
INV-0010284,IR-PK-012,PK,HNB-0004,Health & Beauty,125,35,16,2024-05-04,False,False,21.25
INV-0004314,IR-FR-018,FR,SPL-0014,Sports & Leisure,28,48,23,2024-02-11,True,False,36.4
INV-0000466,IR-UAE-004,UAE,SPL-0006,Sports & Leisure,7,10,102,2024-10-08,True,True,3.92
INV-0012368,IR-BR-015,BR,GRO-0008,Groceries & Fresh Food,179,39,25,2024-01-08,False,False,2.51
INV-0000174,IR-UAE-002,UAE,FAP-0014,Fashion & Apparel,52,33,29,2024-11-01,False,False,9.36
INV-0008856,IR-EG-022,EG,HNB-0016,Health & Beauty,64,49,22,2024-04-09,False,False,7.04
INV-0001311,IR-UAE-011,UAE,SPL-0011,Sports & Leisure,16,10,86,2024-03-28,False,True,10.24
INV-0000114,IR-UAE-001,UAE,SPL-0014,Sports & Leisure,12,10,109,2024-08-10,False,True,15.6
INV-0012637,IR-BR-017,BR,ELE-0017,Electronics & Appliances,49,36,18,2024-12-01,False,False,171.5
INV-0012287,IR-BR-014,BR,FAP-0007,Fashion & Apparel,136,32,27,2024-10-01,False,False,21.76
INV-0008032,IR-EG-015,EG,SPL-0012,Sports & Leisure,14,10,93,2024-05-06,False,True,6.16
INV-0005218,IR-FR-026,FR,FAP-0018,Fashion & Apparel,189,50,8,2024-05-16,False,False,52.92
INV-0003996,IR-FR-016,FR,ELE-0016,Electronics & Appliances,159,46,7,2024-05-13,False,False,1208.4
INV-0007435,IR-EG-010,EG,SPL-0015,Sports & Leisure,12,10,110,2024-10-26,False,True,6.72
INV-0006867,IR-EG-006,EG,ELE-0007,Electronics & Appliances,44,40,9,2024-11-16,False,False,369.6
INV-0010088,IR-PK-011,PK,GRO-0008,Groceries & Fresh Food,20,48,11,2024-04-16,True,False,0.28
INV-0000036,IR-UAE-001,UAE,ELE-0016,Electronics & Appliances,194,33,9,2024-10-21,False,False,1474.4
INV-0005655,IR-FR-030,FR,GRO-0015,Groceries & Fresh Food,156,23,30,2024-05-03,False,False,6.86
INV-0004247,IR-FR-018,FR,FAP-0007,Fashion & Apparel,188,46,20,2024-11-20,False,False,30.08
INV-0000048,IR-UAE-001,UAE,FAP-0008,Fashion & Apparel,56,25,27,2024-04-04,False,False,7.84
INV-0004330,IR-FR-019,FR,GRO-0010,Groceries & Fresh Food,124,24,9,2024-07-07,False,False,4.71
INV-0011805,IR-BR-010,BR,FAP-0005,Fashion & Apparel,48,30,9,2024-05-03,False,False,3.84
INV-0007792,IR-EG-013,EG,SPL-0012,Sports & Leisure,27,10,53,2024-05-28,False,True,11.88
INV-0011191,IR-BR-005,BR,ELE-0011,Electronics & Appliances,171,48,28,2024-10-13,False,False,95.76
INV-0003496,IR-FR-012,FR,GRO-0016,Groceries & Fresh Food,143,40,25,2024-05-16,False,False,21.45
INV-0004672,IR-FR-021,FR,SPL-0012,Sports & Leisure,153,21,21,2024-05-16,False,False,67.32
INV-0006111,IR-FR-033,FR,SPL-0011,Sports & Leisure,114,24,10,2024-02-15,False,False,72.96
INV-0007613,IR-EG-012,EG,FAP-0013,Fashion & Apparel,114,39,17,2024-03-17,False,False,22.8
INV-0007035,IR-EG-007,EG,HOM-0015,Home & Living,142,24,9,2024-08-04,False,False,19.88
INV-0004337,IR-FR-019,FR,GRO-0017,Groceries & Fresh Food,124,30,22,2024-03-18,False,False,6.94
INV-0011546,IR-BR-008,BR,ELE-0006,Electronics & Appliances,131,24,9,2024-12-10,False,False,170.3
INV-0007915,IR-EG-014,EG,SPL-0015,Sports & Leisure,12,10,59,2024-06-26,False,True,6.72
INV-0009137,IR-PK-003,PK,GRO-0017,Groceries & Fresh Food,34,49,11,2024-11-07,True,False,1.9
INV-0009994,IR-PK-010,PK,ELE-0014,Electronics & Appliances,51,36,23,2024-05-05,False,False,22.44
INV-0009619,IR-PK-007,PK,GRO-0019,Groceries & Fresh Food,120,42,24,2024-11-17,False,False,2.88
INV-0013875,IR-BR-027,BR,HOM-0015,Home & Living,62,41,28,2024-01-23,False,False,8.68
INV-0009288,IR-PK-004,PK,FAP-0008,Fashion & Apparel,197,40,29,2024-08-16,False,False,27.58
INV-0000869,IR-UAE-008,UAE,ELE-0009,Electronics & Appliances,101,23,11,2024-01-05,False,False,76.76
INV-0007696,IR-EG-013,EG,GRO-0016,Groceries & Fresh Food,183,30,26,2024-12-05,False,False,27.45
INV-0010691,IR-BR-001,BR,GRO-0011,Groceries & Fresh Food,168,49,9,2024-03-03,False,False,4.03
INV-0008356,IR-EG-018,EG,HOM-0016,Home & Living,35,40,24,2024-02-12,True,False,19.6
INV-0010004,IR-PK-010,PK,FAP-0004,Fashion & Apparel,70,44,15,2024-01-26,False,False,8.4
